NEAT
2073|VTL|EQ|0.350000
2088|MAHSEAMLES|EQ|0.310000
2124|MASTEK|EQ|0.490000
2142|MFSL|EQ|0.710000
2144|BDL|EQ|0.250000
2181|BOSCHLTD|EQ|0.290000
2263|BANDHANBNK|EQ|0.510000
2277|MRF|EQ|0.480000
2283|MRPL|EQ|0.100000
2289|HLEGLAS|EQ|0.320000
2303|HAL|EQ|0.280000
2316|HEIDELBERG|EQ|0.310000
2319|NCC|EQ|0.780000
2385|NAVNETEDUL|EQ|0.360000
2406|NEULANDLAB|EQ|0.670000
2412|PEL|EQ|0.530000
2431|RAILTEL|EQ|0.270000
2442|NOCIL|EQ|0.650000
2463|MIDHANI|EQ|0.260000
2475|ONGC|EQ|0.310000
2489|ISEC|EQ|0.250000
2535|PGHH|EQ|0.290000
2606|LEMONTREE|EQ|0.620000
2649|PCBL|EQ|0.460000
2664|PIDILITIND|EQ|0.300000
2687|POLYPLEX|EQ|0.480000
2705|PRAJIND|EQ|0.670000
2709|MTARTECH|EQ|0.630000
2739|PRSMJOHNSN|EQ|0.240000
2783|JUBLINGREA|EQ|0.460000
2792|EASEMYTRIP|EQ|0.330000
2816|RALLIS|EQ|0.440000
2829|ANURAS|EQ|0.210000
2841|LXCHEM|EQ|0.300000
2854|CRAFTSMAN|EQ|0.450000
2859|RAYMOND|EQ|0.500000
2866|RCF|EQ|0.250000
2885|RELIANCE|EQ|0.500000
2955|KALYANKJIL|EQ|0.220000
2963|SAIL|EQ|0.350000
2972|ORIENTELEC|EQ|0.540000
2987|NAZARA|EQ|0.460000
2997|SANGHIIND|EQ|0.270000
3002|WONDERLA|EQ|0.300000
3024|JINDALSAW|EQ|0.360000
3045|SBIN|EQ|0.430000
3048|SCI|EQ|0.360000
3063|VEDL|EQ|0.360000
3103|SHREECEM|EQ|0.370000
3127|BARBEQUE|EQ|0.550000
3149|BORORENEW|EQ|0.360000
3150|SIEMENS|EQ|0.250000
3186|SKFINDIA|EQ|0.470000
3220|LODHA|EQ|0.270000
3237|JTEKTINDIA|EQ|0.230000
3273|SRF|EQ|0.490000
3327|SUDARSCHEM|EQ|0.640000
3329|ISGEC|EQ|0.370000
3339|SUNDARMFIN|EQ|0.610000
3345|SUNDRMFAST|EQ|0.510000
3348|SUNFLAG|EQ|0.370000
3351|SUNPHARMA|EQ|0.450000
3363|SUPREMEIND|EQ|0.510000
3375|SURYAROSNI|EQ|0.360000
3405|TATACHEM|EQ|0.610000
3411|TATAELXSI|EQ|0.560000
3417|HONAUT|EQ|0.250000
3426|TATAPOWER|EQ|0.530000
3432|TATACONSUM|EQ|0.660000
3456|TATAMOTORS|EQ|0.530000
3475|THERMAX|EQ|0.320000
3481|THOMASCOOK|EQ|0.340000
3496|TIRUMALCHM|EQ|0.570000
3499|TATASTEEL|EQ|0.660000
3506|TITAN|EQ|0.470000
3518|TORNTPHARM|EQ|0.270000
3546|TTKPRESTIG|EQ|0.290000
3563|ADANIGREEN|EQ|0.230000
3637|JUBLPHARMA|EQ|0.470000
3703|VIPIND|EQ|0.470000
3718|VOLTAS|EQ|0.690000
3721|TATACOMM|EQ|0.410000
3744|FINEORG|EQ|0.250000
3757|VENKEYS|EQ|0.340000
3761|RITES|EQ|0.280000
3787|WIPRO|EQ|0.270000
3799|WSTCSTPAPR|EQ|0.420000
3812|ZEEL|EQ|0.960000
3857|VARROC|EQ|0.250000
3906|CAPLIPOINT|EQ|0.260000
3918|NATCOPHARM|EQ|0.500000
3987|GREENPLY|EQ|0.480000
4014|NAVA|EQ|0.510000
4067|MARICO|EQ|0.400000
4172|TCNSBRANDS|EQ|0.270000
4204|MOTHERSON|EQ|0.350000
4244|HDFCAMC|EQ|0.470000
4306|SHRIRAMFIN|EQ|0.740000
4391|GULFOILLUB|EQ|0.270000
4421|CREDITACC|EQ|0.330000
4481|AARTIDRUGS|EQ|0.360000
4487|ALKYLAMINE|EQ|0.270000
4491|JCHAC|EQ|0.250000
4503|MPHASIS|EQ|0.440000
4598|HERITGFOOD|EQ|0.460000
4656|SBCL|EQ|0.480000
4668|BANKBARODA|EQ|0.360000
4684|SONACOMS|EQ|0.700000
4693|SHYAMMETL|EQ|0.250000
4717|GAIL|EQ|0.410000
4745|BANKINDIA|EQ|0.270000
4749|CONCOR|EQ|0.450000
4822|DODLA|EQ|0.370000
4847|KIMS|EQ|0.610000
4892|SAREGAMA|EQ|0.390000
4898|FDC|EQ|0.300000
4907|ENGINERSIN|EQ|0.490000
4934|IPL|EQ|0.250000
4963|ICICIBANK|EQ|1.000000
4986|IRCON|EQ|0.350000
5049|CLEAN|EQ|0.210000
5054|GRINFRA|EQ|0.200000
5097|ZOMATO|EQ|0.660000
5108|KPIGREEN|EQ|0.440000
5142|CIGNITITEC|EQ|0.600000
5143|JAICORPLTD|EQ|0.260000
5186|STYLAMIND|EQ|0.410000
5204|GMDCLTD|EQ|0.260000
5258|INDUSINDBK|EQ|0.850000
5264|PDSL|EQ|0.340000
5265|GLS|EQ|0.170000
5359|KRSNAA|EQ|0.560000
5373|DEVYANI|EQ|0.320000
5378|ASAHIINDIA|EQ|0.450000
5382|EPIGRAL|EQ|0.290000
5385|AAVAS|EQ|0.590000
5407|CARTRADE|EQ|0.460000
5426|NUVOCO|EQ|0.280000
5435|APTUS|EQ|0.380000
5449|CHEMPLASTS|EQ|0.450000
5475|GRSE|EQ|0.260000
5578|AMIORG|EQ|0.540000
5585|VIJAYA|EQ|0.450000
5610|ASTRAZEN|EQ|0.250000
5622|ITDCEM|EQ|0.530000
5633|J&KBANK|EQ|0.340000
5701|CUB|EQ|0.970000
5748|CYIENT|EQ|0.760000
5751|SANSERA|EQ|0.530000
5900|AXISBANK|EQ|0.920000
5911|PARAS|EQ|0.370000
5926|INTELLECT|EQ|0.650000
5948|SOUTHBANK|EQ|0.990000
6066|ATGL|EQ|0.250000
6198|FCL|EQ|0.350000
6216|CAMLINFINE|EQ|0.490000
6364|NATIONALUM|EQ|0.490000
6445|TECHNOE|EQ|0.380000
6545|NYKAA|EQ|0.480000
6596|SONATSOFTW|EQ|0.690000
6656|POLICYBZR|EQ|0.670000
6705|PAYTM|EQ|0.460000
6718|SAPPHIRE|EQ|0.680000
6733|JINDALSTEL|EQ|0.360000
6822|LATENTVIEW|BE|0.340000
6943|TARSONS|EQ|0.290000
6964|GOCOLORS|EQ|0.470000
6994|BSOFT|EQ|0.590000
7053|ACCELYA|EQ|0.250000
7083|STARHEALTH|EQ|0.250000
7105|TEGA|EQ|0.250000
7145|ANANDRATHI|EQ|0.420000
7177|RATEGAIN|EQ|0.470000
7227|MAPMYINDIA|EQ|0.240000
7229|HCLTECH|EQ|0.390000
7242|METROBRAND|EQ|0.110000
7254|MEDPLUS|EQ|0.400000
7287|JTLIND|EQ|0.450000
7358|DATAPATTNS|EQ|0.430000
7374|STAR|EQ|0.720000
7390|SUPRIYA|EQ|0.320000
7401|RAJESHEXPO|EQ|0.450000
7406|GLENMARK|EQ|0.530000
7506|WOCKPHARMA|EQ|0.480000
7508|ZENTEC|EQ|0.390000
7553|NRBBEARING|EQ|0.490000
7603|CMSINFO|EQ|0.940000
7852|INOXWIND|EQ|0.440000
7929|ZYDUSLIFE|EQ|0.250000
7936|AVANTIFEED|EQ|0.290000
7982|GRWRHITECH|EQ|0.380000
8050|MAHLIFE|EQ|0.480000
8054|KTKBANK|EQ|0.900000
8075|DALBHARAT|EQ|0.420000
8110|AWL|EQ|0.120000
8124|AJANTPHARM|EQ|0.340000
8167|MANYAVAR|EQ|0.250000
8311|BLUESTARCO|EQ|0.630000
8479|TVSMOTOR|EQ|0.490000
8510|GATEWAY|EQ|0.680000
8546|CHALET|EQ|0.320000
8585|NLCINDIA|EQ|0.230000
8596|MSUMI|EQ|0.380000
8696|VRLLOG|EQ|0.400000
8828|GAEL|EQ|0.300000
8840|USHAMART|EQ|0.530000
8866|CHOICEIN|EQ|0.400000
8954|TTML|EQ|0.260000
9111|ARVINDFASN|EQ|0.540000
9117|TIPSINDLTD|EQ|0.310000
9309|STLTECH|EQ|0.550000
9348|IOB|EQ|0.040000
9356|MSTCLTD|EQ|0.350000
9362|CAMPUS|EQ|0.260000
9385|PNCINFRA|EQ|0.440000
9408|RAINBOW|EQ|0.490000
9480|LICI|EQ|0.040000
9552|RVNL|EQ|0.270000
9581|METROPOLIS|EQ|0.500000
9590|POLYCAB|EQ|0.310000
9599|DELHIVERY|EQ|0.530000
9617|SPLPETRO|EQ|0.340000
9668|HIKAL|EQ|0.300000
9683|KPITTECH|EQ|0.590000
9685|TRIDENT|EQ|0.240000
9741|PARADEEP|EQ|0.440000
9750|ETHOSLTD|EQ|0.420000
9756|EMUDHRA|EQ|0.320000
9810|AETHER|EQ|0.180000
9819|HAVELLS|EQ|0.400000
10099|GODREJCP|EQ|0.370000
10217|ADANIENSOL|EQ|0.270000
10238|CONFIPET|EQ|0.340000
10243|SYNGENE|EQ|0.450000
10397|JISLJALEQS|EQ|0.540000
10440|LUPIN|EQ|0.530000
10447|MCDOWELL-N|EQ|0.400000
10473|POWERMECH|EQ|0.400000
10530|SHARDAMOTR|EQ|0.270000
10577|KRBL|EQ|0.300000
10579|MARKSANS|EQ|0.450000
10599|GUJGASLTD|EQ|0.250000
10604|BHARTIARTL|EQ|0.460000
10637|OLECTRA|EQ|0.500000
10666|PNB|EQ|0.270000
10726|INDIAMART|EQ|0.500000
10738|OFSS|EQ|0.270000
10753|UNIONBANK|EQ|0.250000
10791|NUCLEUS|EQ|0.260000
10793|SYRMA|EQ|0.330000
10794|CANBK|EQ|0.370000
10859|DREAMFOLKS|EQ|0.340000
10925|GODREJIND|EQ|0.190000
10940|DIVISLAB|EQ|0.480000
10945|TMB|EQ|0.710000
10990|RADICO|EQ|0.580000
10999|MARUTI|EQ|0.420000
11184|IDFCFIRSTB|EQ|0.560000
11195|INDIGO|EQ|0.370000
11223|UCOBANK|EQ|0.050000
11236|JSL|EQ|0.410000
11253|WELSPUNLIV|EQ|0.280000
11262|IGL|EQ|0.500000
11287|UPL|EQ|0.670000
11301|LUXIND|EQ|0.260000
11343|AFFLE|EQ|0.380000
11351|PETRONET|EQ|0.500000
11355|PTC|EQ|0.800000
11364|VAIBHAVGBL|EQ|0.330000
11373|BIOCON|EQ|0.370000
11377|MAHABANK|EQ|0.140000
11403|POONAWALLA|EQ|0.380000
11411|RKFORGE|EQ|0.560000
11423|DATAMATICS|EQ|0.330000
11435|SPANDANA|EQ|0.320000
11452|CCL|EQ|0.530000
11460|JPASSOCIAT|EQ|0.690000
11483|LT|EQ|0.860000
11491|APARINDS|EQ|0.420000
11530|EMIL|EQ|0.270000
11532|ULTRACEMCO|EQ|0.400000
11536|TCS|EQ|0.280000
11543|COFORGE|EQ|0.990000
11571|PPLPHARMA|EQ|0.460000
11580|WESTLIFE|EQ|0.430000
11606|GUFICBIO|EQ|0.230000
11618|ASTRAMICRO|EQ|0.890000
11626|WELENT|EQ|0.420000
11630|NTPC|EQ|0.490000
11654|LALPATHLAB|EQ|0.440000
11655|JBMA|EQ|0.150000
11677|INDOCO|EQ|0.400000
11689|SUPRAJIT|EQ|0.550000
11699|PATELENG|EQ|0.590000
11703|ALKEM|EQ|0.420000
11723|JSWSTEEL|EQ|0.390000
11763|JPPOWER|EQ|0.690000
11778|GOKEX|EQ|0.850000
11782|EVEREADY|EQ|0.550000
11809|IIFL|EQ|0.550000
11813|SHOPERSTOP|EQ|0.340000
11821|WELCORP|EQ|0.500000
11829|SSWL|EQ|0.210000
11840|NH|EQ|0.330000
11860|JKPAPER|EQ|0.450000
11872|GRANULES|EQ|0.560000
11880|JSWHL|EQ|0.340000
11895|DCXINDIA|EQ|0.370000
11915|YESBANK|EQ|0.610000
11932|FUSION|EQ|0.420000
11956|MEDANTA|EQ|0.340000
11957|IDFC|EQ|0.830000
11966|BIKAJI|EQ|0.250000
11987|ICIL|EQ|0.400000
12021|SUZLON|BE|0.780000
12024|ACI|EQ|0.420000
12026|RENUKA|EQ|0.370000
12032|FIVESTAR|EQ|0.400000
12092|KAYNES|EQ|0.420000
12489|SWSOLAR|EQ|0.470000
12716|TEAMLEASE|EQ|0.680000
13035|SAFARI|EQ|0.400000
13057|UNIPARTS|EQ|0.330000
13061|360ONE|EQ|0.350000
13072|IIFLSEC|EQ|0.340000
13081|TRIVENI|EQ|0.390000
13086|AIAENG|EQ|0.420000
13147|PVRINOX|EQ|0.720000
13197|GSPL|EQ|0.510000
13218|SULA|EQ|0.590000
13260|KEC|EQ|0.470000
13270|JKCEMENT|EQ|0.540000
13276|LANDMARK|EQ|0.480000
13285|M&MFIN|EQ|0.480000
13305|CENTURYPLY|EQ|0.270000
13310|KEI|EQ|0.620000
13332|SOLARINDS|EQ|0.270000
13359|KFINTECH|EQ|0.610000
13404|SUNTV|EQ|0.210000
13409|GPIL|EQ|0.370000
13451|RATNAMANI|EQ|0.370000
13491|JKLAKSHMI|EQ|0.530000
13501|ALLCARGO|EQ|0.300000
13517|EMAMILTD|EQ|0.450000
13528|GMRINFRA|EQ|0.410000
13538|TECHM|EQ|0.650000
13560|GRINDWELL|EQ|0.420000
13577|VOLTAMP|EQ|0.620000
13587|ACE|EQ|0.330000
13611|IRCTC|EQ|0.380000
13620|ANANTRAJ|EQ|0.390000
13637|JMFINANCIL|EQ|0.420000
13643|ELECON|EQ|0.390000
13710|FIEMIND|EQ|0.330000
13725|DCBBANK|EQ|0.840000
13750|FLUOROCHEM|EQ|0.360000
13751|NAUKRI|EQ|0.600000
13776|GESHIP|EQ|0.690000
13786|TORNTPOWER|EQ|0.350000
13810|GREENPANEL|EQ|0.470000
13816|LTFOODS|EQ|0.400000
13826|SOBHA|EQ|0.380000
13868|AARTIPHARM|EQ|0.530000
13880|BANCOINDIA|EQ|0.310000
13925|NFL|EQ|0.250000
13966|HBLPOWER|EQ|0.410000
13976|TANLA|EQ|0.530000
14019|TIDEWATER|EQ|0.350000
14058|SANGHVIMOV|EQ|0.530000
14068|SAGCEM|EQ|0.210000
14076|JAIBALAJI|BE|0.360000
14111|NETWORK18|EQ|0.240000
14154|UNOMINDA|EQ|0.310000
14180|NSLNISP|EQ|0.390000
