OPTSTK,BANKBARODA,27-JUN-2024,420,CE,0,5.25
OPTSTK,SHREECEM,27-JUN-2024,35000,CE,0,5.25
OPTIDX,BANKNIFTY,26-JUN-2024,58300,CE,0,3
OPTIDX,BANKNIFTY,26-JUN-2024,58400,CE,0,3
OPTIDX,BANKNIFTY,26-JUN-2024,58900,CE,0,3
OPTSTK,RAMCOCEM,27-JUN-2024,510,PE,0,5.25
OPTIDX,FINNIFTY,30-JUL-2024,27000,CE,0,3
OPTSTK,HINDPETRO,27-JUN-2024,800,CE,0,5.25
OPTSTK,HINDPETRO,27-JUN-2024,820,CE,0,5.25
OPTSTK,SHRIRAMFIN,25-JUL-2024,1640,PE,0,5.25
OPTSTK,SUNPHARMA,25-JUL-2024,760,PE,0,5.25
OPTIDX,MIDCPNIFTY,26-AUG-2024,16200,CE,0,3
OPTIDX,MIDCPNIFTY,29-JUL-2024,13675,CE,0,3
OPTIDX,MIDCPNIFTY,29-JUL-2024,13875,CE,0,3
OPTIDX,NIFTY,27-JUN-2024,27850,CE,0,3
OPTIDX,NIFTY,04-JUL-2024,27850,CE,0,3
OPTIDX,NIFTY,04-JUL-2024,28050,CE,0,3
OPTSTK,ATUL,27-JUN-2024,8300,CE,0,5.25
OPTSTK,AUBANK,25-JUL-2024,430,PE,0,5.25
OPTSTK,AUBANK,25-JUL-2024,450,PE,0,5.25
OPTIDX,NIFTY,29-AUG-2024,27900,CE,0,3
OPTSTK,CONCOR,25-JUL-2024,1540,CE,0,5.25
OPTSTK,BSOFT,27-JUN-2024,980,CE,0,5.25
OPTSTK,INDIACEM,25-JUL-2024,300,CE,0,10.5
OPTSTK,INDIAMART,25-JUL-2024,3640,CE,0,5.25
OPTSTK,BEL,27-JUN-2024,212.5,PE,0,5.25
OPTSTK,JSWSTEEL,29-AUG-2024,1280,CE,0,5.25
OPTSTK,KOTAKBANK,25-JUL-2024,2420,CE,0,5.25
OPTSTK,ONGC,27-JUN-2024,192.5,PE,0,5.25
OPTIDX,MIDCPNIFTY,14-JUN-2024,13750,CE,0,3
OPTIDX,FINNIFTY,30-JUL-2024,18700,PE,0,3
OPTSTK,BOSCHLTD,25-JUL-2024,41000,CE,0,5.25
OPTSTK,BOSCHLTD,27-JUN-2024,18500,PE,0,5.25
OPTSTK,SBIN,25-JUL-2024,1190,CE,0,5.25
OPTSTK,SBIN,25-JUL-2024,1200,CE,0,5.25
OPTSTK,SBIN,25-JUL-2024,1210,CE,0,5.25
OPTSTK,SBIN,25-JUL-2024,1220,CE,0,5.25
OPTSTK,SBIN,27-JUN-2024,1230,CE,0,5.25
OPTSTK,TECHM,27-JUN-2024,660,PE,0,5.25
OPTSTK,CIPLA,25-JUL-2024,720,PE,0,5.25
OPTSTK,BERGEPAINT,29-AUG-2024,650,CE,0,5.25
OPTSTK,BERGEPAINT,29-AUG-2024,720,CE,0,5.25
OPTSTK,TRENT,27-JUN-2024,6200,CE,0,5.25
OPTIDX,BANKNIFTY,26-JUN-2024,59800,CE,0,3
OPTSTK,ICICIPRULI,29-AUG-2024,800,CE,0,5.25
OPTSTK,PIDILITIND,25-JUL-2024,4320,CE,0,5.25
OPTSTK,PIDILITIND,27-JUN-2024,4320,CE,0,5.25
OPTIDX,FINNIFTY,25-JUN-2024,25650,CE,0,3
OPTIDX,NIFTY,06-JUN-2024,27950,CE,0,3
OPTSTK,DRREDDY,27-JUN-2024,8500,CE,0,5.25
OPTSTK,CANBK,27-JUN-2024,168,CE,0,5.25
OPTSTK,CANBK,27-JUN-2024,174,CE,0,5.25
OPTSTK,PEL,27-JUN-2024,1180,CE,0,7.88
OPTSTK,PETRONET,25-JUL-2024,425,CE,0,5.25
OPTIDX,NIFTY,25-JUL-2024,18450,PE,0,3
OPTSTK,BALRAMCHIN,25-JUL-2024,250,PE,0,5.25
OPTSTK,PETRONET,27-JUN-2024,430,CE,0,5.25
OPTSTK,PETRONET,27-JUN-2024,435,CE,0,5.25
OPTSTK,RAMCOCEM,25-JUL-2024,500,PE,0,5.25
OPTSTK,RAMCOCEM,27-JUN-2024,380,PE,0,5.25
OPTIDX,MIDCPNIFTY,24-JUN-2024,13750,CE,0,3
OPTIDX,MIDCPNIFTY,26-AUG-2024,13650,CE,0,3
OPTSTK,INDUSINDBK,27-JUN-2024,2240,CE,0,5.25
OPTIDX,MIDCPNIFTY,14-JUN-2024,15500,CE,0,3
OPTIDX,FINNIFTY,11-JUN-2024,28500,CE,0,3
OPTIDX,FINNIFTY,18-JUN-2024,14200,PE,0,3
OPTIDX,MIDCPNIFTY,24-JUN-2024,6900,PE,0,3
OPTIDX,NIFTY,25-JUL-2024,26750,CE,0,3
OPTIDX,NIFTY,25-JUL-2024,26900,CE,0,3
OPTIDX,BANKNIFTY,19-JUN-2024,41300,PE,0,3
OPTIDX,MIDCPNIFTY,24-JUN-2024,13425,CE,0,3
OPTIDX,MIDCPNIFTY,24-JUN-2024,15100,CE,0,3
OPTIDX,NIFTY,25-JUL-2024,27300,CE,0,3
OPTIDX,NIFTY,25-JUL-2024,27350,CE,0,3
OPTIDX,NIFTY,25-JUL-2024,27450,CE,0,3
OPTIDX,NIFTY,25-JUL-2024,27600,CE,0,3
OPTIDX,NIFTY,25-JUL-2024,27650,CE,0,3
OPTSTK,TCS,27-JUN-2024,2550,PE,0,5.25
OPTSTK,TATACONSUM,29-AUG-2024,1420,CE,0,5.25
OPTSTK,TATACONSUM,29-AUG-2024,1480,CE,0,5.25
OPTSTK,TATAMOTORS,25-JUL-2024,580,PE,0,5.25
OPTSTK,TECHM,29-AUG-2024,1640,CE,0,5.25
OPTIDX,MIDCPNIFTY,29-JUL-2024,7200,PE,0,3
OPTIDX,MIDCPNIFTY,29-JUL-2024,7300,PE,0,3
OPTIDX,NIFTY,29-AUG-2024,18550,PE,0,3
OPTIDX,NIFTY,29-AUG-2024,26450,CE,0,3
OPTIDX,NIFTY,26-JUN-2025,34000,CE,0,5
OPTSTK,EICHERMOT,27-JUN-2024,6300,CE,0,5.25
OPTSTK,ASIANPAINT,25-JUL-2024,1920,PE,0,5.25
OPTSTK,GNFC,25-JUL-2024,920,CE,0,5.25
OPTSTK,BHARATFORG,25-JUL-2024,1100,PE,0,5.25
OPTSTK,HDFCLIFE,27-JUN-2024,330,PE,0,5.25
OPTSTK,BRITANNIA,25-JUL-2024,3500,PE,0,5.25
OPTSTK,ICICIBANK,27-JUN-2024,700,PE,0,5.25
OPTSTK,BRITANNIA,25-JUL-2024,7200,CE,0,5.25
OPTIDX,NIFTY,25-JUL-2024,25650,CE,0,3
OPTIDX,NIFTY,25-JUL-2024,25800,CE,0,3
OPTSTK,COFORGE,25-JUL-2024,3200,PE,0,5.25
OPTSTK,HDFCLIFE,25-JUL-2024,760,CE,0,5.25
OPTSTK,BPCL,27-JUN-2024,450,PE,0,5.25
OPTSTK,MCDOWELL-N,27-JUN-2024,800,PE,0,5.25
OPTSTK,MCDOWELL-N,27-JUN-2024,820,PE,0,5.25
OPTSTK,TATASTEEL,27-JUN-2024,108,PE,0,5.25
OPTSTK,OBEROIRLTY,27-JUN-2024,1200,PE,0,5.25
OPTSTK,NAUKRI,27-JUN-2024,4000,PE,0,5.25
OPTSTK,OFSS,27-JUN-2024,10400,CE,0,5.25
OPTSTK,PERSISTENT,27-JUN-2024,6400,CE,0,5.25
OPTSTK,RELIANCE,27-JUN-2024,4080,CE,0,5.25
OPTSTK,POWERGRID,27-JUN-2024,205,PE,0,5.25
OPTSTK,POWERGRID,27-JUN-2024,215,PE,0,5.25
OPTSTK,SIEMENS,27-JUN-2024,5000,PE,0,5.25
OPTSTK,TATACHEM,27-JUN-2024,1420,CE,0,5.25
OPTSTK,TATACHEM,27-JUN-2024,1520,CE,0,5.25
OPTSTK,RELIANCE,27-JUN-2024,4160,CE,0,5.25
OPTSTK,SHRIRAMFIN,27-JUN-2024,1440,PE,0,5.25
OPTSTK,TATACHEM,27-JUN-2024,680,PE,0,5.25
OPTSTK,INFY,27-JUN-2024,1880,CE,0,5.25
OPTSTK,JSWSTEEL,27-JUN-2024,520,PE,0,5.25
OPTSTK,IDFCFIRSTB,27-JUN-2024,108,CE,0,5.25
OPTSTK,TCS,27-JUN-2024,5000,CE,0,5.25
OPTSTK,TATAMOTORS,27-JUN-2024,1240,CE,0,5.25
OPTSTK,TATAMOTORS,27-JUN-2024,1260,CE,0,5.25
OPTSTK,VEDL,06-JUN-2024,289,PE,0,5.25
OPTSTK,VEDL,20-JUN-2024,289,PE,0,5.25
OPTSTK,IDEA,27-JUN-2024,2.5,PE,0,5.25
OPTSTK,ESCORTS,27-JUN-2024,2350,PE,0,5.25
OPTSTK,BAJAJFINSV,11-JUL-2024,2100,CE,0,5.25
OPTSTK,MARICO,27-JUN-2024,340,PE,0,5.25
OPTSTK,BHARATFORG,27-JUN-2024,1090,PE,0,5.25
OPTSTK,INFY,11-JUL-2024,950,PE,0,5.25
OPTSTK,SRF,27-JUN-2024,3050,CE,0,5.25
OPTSTK,IDFC,27-JUN-2024,60,PE,0,5.25
OPTSTK,CROMPTON,27-JUN-2024,240,PE,0,5.25
OPTSTK,HDFCBANK,11-JUL-2024,1050,PE,0,5.25
OPTSTK,ESCORTS,27-JUN-2024,2660,PE,0,5.25
OPTSTK,EXIDEIND,27-JUN-2024,315,PE,0,5.25
OPTSTK,BATAINDIA,11-JUL-2024,900,PE,0,5.25
OPTSTK,BATAINDIA,27-JUN-2024,850,PE,0,5.25
OPTSTK,SBILIFE,27-JUN-2024,1950,CE,0,5.25
OPTSTK,CHAMBLFERT,27-JUN-2024,180,PE,0,5.25
OPTSTK,VEDL,27-JUN-2024,234,PE,0,5.25
OPTSTK,VEDL,27-JUN-2024,259,PE,0,5.25
OPTSTK,IDEA,04-JUL-2024,27.5,CE,0,5.25
OPTSTK,RECLTD,11-JUL-2024,420,PE,0,5.25
OPTSTK,BATAINDIA,11-JUL-2024,1800,CE,0,5.25
OPTSTK,PETRONET,06-JUN-2024,420,CE,0,5.25
OPTSTK,CANBK,20-JUN-2024,40,PE,0,5.25
OPTIDX,SX40,27-JUN-2024,24000,PE,0,3
OPTIDX,SX40,27-JUN-2024,25500,PE,0,3
OPTSTK,CANBK,06-JUN-2024,56,PE,0,5.25
OPTSTK,PVRINOX,06-JUN-2024,850,PE,0,5.25
OPTSTK,UBL,25-JUL-2024,2450,CE,0,5.25
OPTSTK,PETRONET,11-JUL-2024,420,CE,0,5.25
OPTSTK,HAVELLS,25-JUL-2024,1150,PE,0,5.25
OPTSTK,PFC,29-AUG-2024,760,CE,0,5.25
OPTIDX,NIFTY,26-SEP-2024,34000,CE,0,3
OPTIDX,BANKNIFTY,19-JUN-2024,68500,CE,0,3
OPTSTK,TITAN,25-JUL-2024,1880,PE,0,5.25
OPTIDX,BANKNIFTY,26-JUN-2024,67500,CE,0,3
OPTIDX,BANKNIFTY,28-AUG-2024,30500,PE,0,3
OPTIDX,BANKNIFTY,19-JUN-2024,71000,CE,0,3
OPTIDX,BANKNIFTY,24-DEC-2024,70500,CE,0,3
OPTIDX,BANKNIFTY,25-SEP-2024,27000,PE,0,3
OPTIDX,FINNIFTY,18-JUN-2024,14500,PE,0,3
OPTSTK,TVSMOTOR,25-JUL-2024,3080,CE,0,5.25
OPTSTK,WIPRO,25-JUL-2024,630,CE,0,5.25
OPTSTK,ULTRACEMCO,25-JUL-2024,7100,PE,0,5.25
OPTIDX,FINNIFTY,25-JUN-2024,18250,PE,0,3
OPTIDX,FINNIFTY,18-JUN-2024,18150,PE,0,3
OPTIDX,FINNIFTY,18-JUN-2024,18250,PE,0,3
OPTSTK,WIPRO,29-AUG-2024,200,PE,0,5.25
OPTIDX,NIFTY,20-JUN-2024,18700,PE,0,3
OPTIDX,NIFTY,20-JUN-2024,18750,PE,0,3
OPTIDX,NIFTY,20-JUN-2024,26500,CE,0,3
OPTIDX,NIFTY,20-JUN-2024,26550,CE,0,3
OPTIDX,NIFTY,20-JUN-2024,26650,CE,0,3
OPTIDX,MIDCPNIFTY,29-JUL-2024,7700,PE,0,3
OPTIDX,MIDCPNIFTY,29-JUL-2024,9175,PE,0,3
OPTIDX,MIDCPNIFTY,26-AUG-2024,9150,PE,0,3
OPTIDX,NIFTY,26-DEC-2024,9000,PE,0,3
OPTIDX,NIFTY,26-DEC-2024,37000,CE,0,3
OPTSTK,TECHM,25-JUL-2024,660,PE,0,5.25
OPTSTK,TVSMOTOR,29-AUG-2024,1520,PE,0,5.25
OPTIDX,BANKNIFTY,12-JUN-2024,56200,CE,0,3
OPTIDX,MIDCPNIFTY,29-JUL-2024,13550,CE,0,3
OPTIDX,NIFTY,27-JUN-2024,18050,PE,0,3
OPTIDX,NIFTY,27-MAR-2025,10000,PE,0,5
OPTIDX,NIFTY,27-MAR-2025,36000,CE,0,5
OPTIDX,FINNIFTY,04-JUN-2024,17950,PE,0,3
OPTIDX,FINNIFTY,04-JUN-2024,18550,PE,0,3
OPTIDX,FINNIFTY,04-JUN-2024,27500,CE,0,3
OPTIDX,NIFTY,27-JUN-2024,26800,CE,0,3
OPTIDX,NIFTY,27-JUN-2024,26950,CE,0,3
OPTSTK,WIPRO,29-AUG-2024,580,CE,0,5.25
OPTIDX,MIDCPNIFTY,10-JUN-2024,13575,CE,0,3
OPTIDX,MIDCPNIFTY,10-JUN-2024,15000,CE,0,3
OPTIDX,MIDCPNIFTY,10-JUN-2024,15400,CE,0,3
OPTIDX,BANKNIFTY,28-AUG-2024,42200,PE,0,3
OPTIDX,BANKNIFTY,28-AUG-2024,42400,PE,0,3
OPTIDX,FINNIFTY,18-JUN-2024,27800,CE,0,3
OPTIDX,FINNIFTY,18-JUN-2024,27900,CE,0,3
OPTIDX,MIDCPNIFTY,26-AUG-2024,9250,PE,0,3
OPTIDX,NIFTY,20-JUN-2024,27200,CE,0,3
OPTIDX,NIFTY,20-JUN-2024,27650,CE,0,3
OPTIDX,FINNIFTY,27-AUG-2024,15000,PE,0,3
OPTIDX,MIDCPNIFTY,29-JUL-2024,15900,CE,0,3
OPTIDX,MIDCPNIFTY,26-AUG-2024,9625,PE,0,3
OPTIDX,MIDCPNIFTY,26-AUG-2024,9725,PE,0,3
OPTIDX,MIDCPNIFTY,26-AUG-2024,13325,CE,0,3
OPTSTK,TVSMOTOR,29-AUG-2024,2960,CE,0,5.25
OPTSTK,UBL,25-JUL-2024,1080,PE,0,5.25
OPTIDX,NIFTY,24-JUN-2027,37000,CE,0,5
OPTIDX,BANKNIFTY,12-JUN-2024,57100,CE,0,3
OPTIDX,BANKNIFTY,12-JUN-2024,57300,CE,0,3
OPTIDX,BANKNIFTY,12-JUN-2024,67000,CE,0,3
OPTIDX,NIFTY,04-JUL-2024,18200,PE,0,3
OPTIDX,NIFTY,29-AUG-2024,17650,PE,0,3
OPTIDX,NIFTY,27-JUN-2024,27550,CE,0,3
OPTIDX,NIFTY,27-JUN-2024,27700,CE,0,3
OPTIDX,NIFTY,27-JUN-2024,27800,CE,0,3
OPTIDX,NIFTY,28-DEC-2028,10000,PE,0,5
OPTIDX,NIFTY,29-JUN-2028,35000,CE,0,5
OPTIDX,NIFTY,29-JUN-2028,36000,CE,0,5
OPTIDX,FINNIFTY,04-JUN-2024,29200,CE,0,3
OPTIDX,FINNIFTY,11-JUN-2024,14600,PE,0,3
OPTIDX,NIFTY,29-AUG-2024,17950,PE,0,3
OPTIDX,NIFTY,29-AUG-2024,18050,PE,0,3
OPTIDX,NIFTY,29-AUG-2024,18150,PE,0,3
OPTIDX,NIFTY,29-AUG-2024,18250,PE,0,3
OPTIDX,NIFTY,29-AUG-2024,18300,PE,0,3
OPTIDX,NIFTY,29-AUG-2024,18350,PE,0,3
OPTIDX,BANKNIFTY,26-JUN-2024,57200,CE,0,3
OPTIDX,BANKNIFTY,26-JUN-2024,57300,CE,0,3
OPTIDX,BANKNIFTY,26-JUN-2024,57700,CE,0,3
OPTIDX,BANKNIFTY,26-JUN-2024,57800,CE,0,3
OPTIDX,BANKNIFTY,26-JUN-2024,57900,CE,0,3
OPTIDX,BANKNIFTY,26-JUN-2024,66000,CE,0,3
OPTSTK,TECHM,29-AUG-2024,680,PE,0,5.25
OPTIDX,MIDCPNIFTY,14-JUN-2024,7500,PE,0,3
OPTIDX,MIDCPNIFTY,14-JUN-2024,7800,PE,0,3
OPTIDX,FINNIFTY,27-AUG-2024,15800,PE,0,3
OPTIDX,FINNIFTY,27-AUG-2024,16900,PE,0,3
OPTIDX,FINNIFTY,25-JUN-2024,15100,PE,0,3
OPTIDX,FINNIFTY,25-JUN-2024,15400,PE,0,3
OPTIDX,MIDCPNIFTY,14-JUN-2024,9425,PE,0,3
OPTIDX,NIFTY,24-DEC-2025,37000,CE,0,5
OPTIDX,NIFTY,25-JUN-2026,37000,CE,0,5
OPTIDX,NIFTY,25-JUN-2026,38000,CE,0,5
OPTIDX,NIFTY,25-JUL-2024,17450,PE,0,3
OPTIDX,FINNIFTY,27-AUG-2024,26200,CE,0,3
OPTIDX,FINNIFTY,27-AUG-2024,27400,CE,0,3
OPTIDX,MIDCPNIFTY,26-AUG-2024,15500,CE,0,3
OPTIDX,MIDCPNIFTY,26-AUG-2024,15600,CE,0,3
OPTIDX,MIDCPNIFTY,29-JUL-2024,7000,PE,0,3
OPTSTK,ZYDUSLIFE,25-JUL-2024,1420,CE,0,5.25
OPTSTK,ZYDUSLIFE,29-AUG-2024,680,PE,0,5.25
OPTIDX,NIFTY,25-JUL-2024,17550,PE,0,3
OPTIDX,NIFTY,25-JUL-2024,17650,PE,0,3
OPTIDX,NIFTY,25-JUL-2024,17750,PE,0,3
OPTIDX,BANKNIFTY,12-JUN-2024,71000,CE,0,3
OPTIDX,NIFTY,04-JUL-2024,27050,CE,0,3
OPTIDX,NIFTY,29-AUG-2024,27200,CE,0,3
OPTSTK,TCS,25-JUL-2024,2300,PE,0,5.25
OPTIDX,FINNIFTY,11-JUN-2024,16000,PE,0,3
OPTIDX,FINNIFTY,11-JUN-2024,17950,PE,0,3
OPTIDX,BANKNIFTY,19-JUN-2024,65500,CE,0,3
OPTIDX,FINNIFTY,11-JUN-2024,27400,CE,0,3
OPTSTK,TRENT,29-AUG-2024,6400,CE,0,5.25
OPTSTK,TVSMOTOR,25-JUL-2024,1320,PE,0,5.25
OPTSTK,MARUTI,27-JUN-2024,8400,PE,0,5.25
OPTSTK,TRENT,27-JUN-2024,2800,PE,0,5.25
OPTSTK,TRENT,27-JUN-2024,2900,PE,0,5.25
OPTSTK,TRENT,27-JUN-2024,3000,PE,0,5.25
OPTSTK,M&MFIN,27-JUN-2024,380,CE,0,5.25
OPTSTK,PFC,27-JUN-2024,330,PE,0,5.25
OPTSTK,PERSISTENT,27-JUN-2024,400,PE,0,5.25
OPTSTK,PERSISTENT,27-JUN-2024,2200,PE,0,5.25
OPTSTK,PETRONET,27-JUN-2024,205,PE,0,5.25
OPTSTK,SHREECEM,27-JUN-2024,34000,CE,0,5.25
OPTSTK,INDUSINDBK,27-JUN-2024,2000,CE,0,5.25
OPTSTK,INDUSINDBK,27-JUN-2024,2160,CE,0,5.25
OPTSTK,JINDALSTEL,27-JUN-2024,660,PE,0,5.25
OPTSTK,TATAMOTORS,27-JUN-2024,640,PE,0,5.25
OPTSTK,JKCEMENT,27-JUN-2024,2800,PE,0,5.25
OPTSTK,TECHM,27-JUN-2024,840,PE,0,5.25
OPTSTK,LTIM,27-JUN-2024,2600,PE,0,5.25
OPTSTK,LTIM,27-JUN-2024,2800,PE,0,5.25
OPTSTK,BANDHANBNK,27-JUN-2024,125,PE,0,5.25
OPTSTK,WIPRO,27-JUN-2024,590,CE,0,5.25
OPTSTK,METROPOLIS,27-JUN-2024,1320,PE,0,5.25
OPTSTK,WIPRO,27-JUN-2024,640,CE,0,5.25
OPTSTK,ZEEL,27-JUN-2024,90,PE,0,21
OPTSTK,NAUKRI,27-JUN-2024,7500,CE,0,5.25
OPTSTK,ULTRACEMCO,27-JUN-2024,14000,CE,0,5.25
OPTSTK,LTTS,27-JUN-2024,6200,CE,0,5.25
OPTSTK,LTTS,27-JUN-2024,6600,CE,0,5.25
OPTSTK,NAVINFLUOR,27-JUN-2024,2160,PE,0,5.25
OPTSTK,SBILIFE,27-JUN-2024,1920,CE,0,5.25
OPTSTK,SBILIFE,27-JUN-2024,2000,CE,0,5.25
OPTSTK,IDEA,27-JUN-2024,10,PE,0,5.25
OPTSTK,ONGC,27-JUN-2024,380,CE,0,5.25
OPTSTK,PIDILITIND,27-JUN-2024,1840,PE,0,5.25
OPTSTK,PIDILITIND,27-JUN-2024,1920,PE,0,5.25
OPTSTK,PIDILITIND,27-JUN-2024,2000,PE,0,5.25
OPTSTK,KOTAKBANK,27-JUN-2024,1080,PE,0,5.25
OPTSTK,CHAMBLFERT,04-JUL-2024,260,PE,0,5.25
OPTSTK,IDEA,04-JUL-2024,10,PE,0,5.25
OPTSTK,RECLTD,04-JUL-2024,360,PE,0,5.25
OPTSTK,BSOFT,04-JUL-2024,420,PE,0,5.25
OPTSTK,GLENMARK,04-JUL-2024,820,PE,0,20.25
OPTSTK,CUB,04-JUL-2024,100,PE,0,5.25
OPTSTK,BHARATFORG,25-JUL-2024,1040,PE,0,5.25
OPTSTK,GRANULES,04-JUL-2024,300,PE,0,5.25
OPTSTK,RAMCOCEM,06-JUN-2024,1020,CE,0,5.25
OPTSTK,SBICARD,04-JUL-2024,920,CE,0,5.25
OPTSTK,IDEA,25-JUL-2024,2.5,PE,0,5.25
OPTIDX,SX40,27-JUN-2024,20300,PE,0,3
OPTIDX,SX40,26-DEC-2024,14000,PE,0,3
OPTIDX,SX40,27-JUN-2024,22400,PE,0,3
OPTIDX,SX40,27-JUN-2024,20800,PE,0,3
OPTSTK,DIVISLAB,25-JUL-2024,2600,PE,0,5.25
OPTSTK,HINDPETRO,04-JUL-2024,780,CE,0,5.25
OPTIDX,SX40,27-JUN-2024,21200,PE,0,3
OPTSTK,ABB,25-JUL-2024,5950,PE,0,5.25
OPTSTK,BHEL,25-JUL-2024,180,PE,0,5.25
OPTSTK,BANKBARODA,11-JUL-2024,400,CE,0,5.25
OPTSTK,HINDPETRO,29-AUG-2024,780,CE,0,5.25
OPTSTK,IDFC,25-JUL-2024,170,CE,0,5.25
OPTSTK,BATAINDIA,25-JUL-2024,1850,CE,0,5.25
OPTSTK,COALINDIA,29-AUG-2024,720,CE,0,5.25
OPTSTK,INDIAMART,25-JUL-2024,3350,CE,0,5.25
OPTSTK,MARICO,13-JUN-2024,360,PE,0,5.25
OPTIDX,MIDCPNIFTY,14-JUN-2024,9575,PE,0,3
OPTIDX,MIDCPNIFTY,14-JUN-2024,13275,CE,0,3
OPTIDX,MIDCPNIFTY,14-JUN-2024,13325,CE,0,3
OPTSTK,NESTLEIND,25-JUL-2024,1560,PE,0,5.25
OPTSTK,PETRONET,25-JUL-2024,185,PE,0,5.25
OPTSTK,PEL,27-JUN-2024,570,PE,0,7.88
OPTSTK,ONGC,25-JUL-2024,192.5,PE,0,5.25
OPTSTK,RBLBANK,29-AUG-2024,170,PE,0,20.25
OPTSTK,PNB,29-AUG-2024,190,CE,0,5.25
OPTSTK,PFC,29-AUG-2024,320,PE,0,5.25
OPTSTK,PVRINOX,29-AUG-2024,800,PE,0,5.25
OPTSTK,PIDILITIND,29-AUG-2024,4160,CE,0,5.25
OPTSTK,PEL,29-AUG-2024,1080,CE,0,7.88
OPTSTK,NESTLEIND,27-JUN-2024,1200,PE,0,5.25
OPTSTK,RELIANCE,29-AUG-2024,1760,PE,0,5.25
OPTSTK,RAMCOCEM,25-JUL-2024,460,PE,0,5.25
OPTSTK,NESTLEIND,29-AUG-2024,1520,PE,0,5.25
OPTSTK,SBICARD,29-AUG-2024,920,CE,0,5.25
OPTSTK,SBICARD,29-AUG-2024,960,CE,0,5.25
OPTSTK,PERSISTENT,29-AUG-2024,800,PE,0,5.25
OPTSTK,OFSS,29-AUG-2024,4400,PE,0,5.25
OPTSTK,PIIND,29-AUG-2024,2200,PE,0,5.25
OPTSTK,RELIANCE,25-JUL-2024,1640,PE,0,5.25
OPTSTK,NESTLEIND,29-AUG-2024,3280,CE,0,5.25
OPTSTK,PERSISTENT,29-AUG-2024,5400,CE,0,5.25
OPTSTK,ONGC,29-AUG-2024,370,CE,0,5.25
OPTSTK,PAGEIND,25-JUL-2024,23500,PE,0,5.25
OPTSTK,TITAN,27-JUN-2024,4280,CE,0,5.25
OPTSTK,TITAN,27-JUN-2024,4440,CE,0,5.25
OPTSTK,MOTHERSON,27-JUN-2024,104,PE,0,5.25
OPTSTK,RAMCOCEM,27-JUN-2024,1040,CE,0,5.25
OPTSTK,SBIN,27-JUN-2024,520,PE,0,5.25
OPTSTK,SBIN,27-JUN-2024,600,PE,0,5.25
OPTSTK,IDFC,27-JUN-2024,80,PE,0,5.25
OPTSTK,VOLTAS,27-JUN-2024,980,PE,0,5.25
OPTSTK,SRF,27-JUN-2024,3160,CE,0,5.25
OPTSTK,SRF,27-JUN-2024,3200,CE,0,5.25
OPTSTK,TATACOMM,27-JUN-2024,2400,CE,0,5.25
OPTSTK,SRF,27-JUN-2024,3240,CE,0,5.25
OPTSTK,TATACONSUM,27-JUN-2024,560,PE,0,5.25
OPTSTK,ACC,27-JUN-2024,1800,PE,0,5.25
OPTSTK,ICICIPRULI,27-JUN-2024,780,CE,0,5.25
OPTSTK,ALKEM,27-JUN-2024,6300,CE,0,5.25
OPTSTK,ALKEM,27-JUN-2024,7200,CE,0,5.25
OPTSTK,ASTRAL,27-JUN-2024,2880,CE,0,5.25
OPTSTK,BAJAJ-AUTO,27-JUN-2024,6400,PE,0,5.25
OPTSTK,ADANIPORTS,27-JUN-2024,880,PE,0,5.25
OPTSTK,DABUR,27-JUN-2024,320,PE,0,5.25
OPTSTK,CANFINHOME,27-JUN-2024,1000,CE,0,5.25
OPTSTK,COROMANDEL,27-JUN-2024,840,PE,0,5.25
OPTSTK,COROMANDEL,27-JUN-2024,900,PE,0,5.25
OPTSTK,GODREJPROP,27-JUN-2024,1840,PE,0,5.25
OPTSTK,ICICIBANK,27-JUN-2024,800,PE,0,5.25
OPTSTK,CONCOR,27-JUN-2024,700,PE,0,5.25
OPTSTK,HINDPETRO,27-JUN-2024,360,PE,0,5.25
OPTSTK,HINDPETRO,27-JUN-2024,380,PE,0,5.25
OPTSTK,CUMMINSIND,27-JUN-2024,2400,PE,0,5.25
OPTSTK,DIVISLAB,27-JUN-2024,2960,PE,0,5.25
OPTIDX,NIFTY,27-JUN-2024,25650,CE,0,3
OPTIDX,NIFTY,27-JUN-2024,25750,CE,0,3
OPTSTK,ADANIENT,27-JUN-2024,2500,PE,0,5.25
OPTSTK,GODREJCP,27-JUN-2024,900,PE,0,5.25
OPTSTK,BATAINDIA,27-JUN-2024,800,PE,0,5.25
OPTSTK,CHAMBLFERT,27-JUN-2024,270,PE,0,5.25
OPTSTK,HAL,27-JUN-2024,3200,PE,0,5.25
OPTSTK,HAL,27-JUN-2024,3600,PE,0,5.25
OPTSTK,BIOCON,27-JUN-2024,200,PE,0,5.25
OPTSTK,BHARATFORG,27-JUN-2024,1080,PE,0,5.25
OPTSTK,IEX,04-JUL-2024,60,PE,0,5.25
OPTSTK,HINDPETRO,04-JUL-2024,320,PE,0,5.25
OPTSTK,DIVISLAB,04-JUL-2024,2750,PE,0,5.25
OPTSTK,RECLTD,04-JUL-2024,340,PE,0,5.25
OPTSTK,HINDCOPPER,27-JUN-2024,500,CE,0,7.88
OPTSTK,PEL,06-JUN-2024,1120,CE,0,7.88
OPTSTK,NMDC,11-JUL-2024,140,PE,0,5.25
OPTIDX,BANKEX,08-JUL-2024,52100,PE,0,3
OPTIDX,SENSEX,07-JUN-2024,86300,CE,0,3
