NEATFO|7.0.4|
35005|35012|FUTSTK|AARTIIND|XX|1403965800|-1|XX|0|FUTSTK|AARTIIND|XX|1406385000|-1|XX|0|62875|-1575|1575|-1575|1575|1000|1000|5|1000|1000|5|1|N
35012|35426|FUTSTK|AARTIIND|XX|1406385000|-1|XX|0|FUTSTK|AARTIIND|XX|1409409000|-1|XX|0|63355|-1585|1585|-1585|1585|1000|1000|5|1000|1000|5|1|N
35013|35479|FUTSTK|ABB|XX|1406385000|-1|XX|0|FUTSTK|ABB|XX|1409409000|-1|XX|0|881210|-22030|22030|-22030|22030|125|125|5|125|125|5|1|N
35028|35013|FUTSTK|ABB|XX|1403965800|-1|XX|0|FUTSTK|ABB|XX|1406385000|-1|XX|0|876765|-21920|21920|-21920|21920|125|125|5|125|125|5|1|N
35014|35480|FUTSTK|ABBOTINDIA|XX|1406385000|-1|XX|0|FUTSTK|ABBOTINDIA|XX|1409409000|-1|XX|0|2589980|-64750|64750|-64750|64750|20|20|5|20|20|5|1|N
35029|35014|FUTSTK|ABBOTINDIA|XX|1403965800|-1|XX|0|FUTSTK|ABBOTINDIA|XX|1406385000|-1|XX|0|2613870|-65350|65350|-65350|65350|20|20|5|20|20|5|1|N
35015|35513|FUTSTK|ABCAPITAL|XX|1406385000|-1|XX|0|FUTSTK|ABCAPITAL|XX|1409409000|-1|XX|0|23295|-585|585|-585|585|5400|5400|5|5400|5400|5|1|N
35030|35015|FUTSTK|ABCAPITAL|XX|1403965800|-1|XX|0|FUTSTK|ABCAPITAL|XX|1406385000|-1|XX|0|23130|-580|580|-580|580|5400|5400|5|5400|5400|5|1|N
35016|35516|FUTSTK|ABFRL|XX|1406385000|-1|XX|0|FUTSTK|ABFRL|XX|1409409000|-1|XX|0|29085|-730|730|-730|730|2600|2600|5|2600|2600|5|1|N
35031|35016|FUTSTK|ABFRL|XX|1403965800|-1|XX|0|FUTSTK|ABFRL|XX|1406385000|-1|XX|0|29460|-1115|360|-1115|360|2600|2600|5|2600|2600|5|1|N
35017|35517|FUTSTK|ACC|XX|1406385000|-1|XX|0|FUTSTK|ACC|XX|1409409000|-1|XX|0|271495|-6790|6790|-6790|6790|300|300|5|300|300|5|1|N
35047|35017|FUTSTK|ACC|XX|1403965800|-1|XX|0|FUTSTK|ACC|XX|1406385000|-1|XX|0|269785|-6745|6745|-6745|6745|300|300|5|300|300|5|1|N
35018|35522|FUTSTK|ADANIENT|XX|1406385000|-1|XX|0|FUTSTK|ADANIENT|XX|1409409000|-1|XX|0|369850|-9250|9250|-9250|9250|300|300|5|300|300|5|1|N
35048|35018|FUTSTK|ADANIENT|XX|1403965800|-1|XX|0|FUTSTK|ADANIENT|XX|1406385000|-1|XX|0|367305|-9185|9185|-9185|9185|300|300|5|300|300|5|1|N
35019|35551|FUTSTK|ADANIPORTS|XX|1406385000|-1|XX|0|FUTSTK|ADANIPORTS|XX|1409409000|-1|XX|0|159960|-4000|4000|-4000|4000|400|400|5|400|400|5|1|N
35074|35019|FUTSTK|ADANIPORTS|XX|1403965800|-1|XX|0|FUTSTK|ADANIPORTS|XX|1406385000|-1|XX|0|158590|-3965|3965|-3965|3965|400|400|5|400|400|5|1|N
35026|35552|FUTSTK|ALKEM|XX|1406385000|-1|XX|0|FUTSTK|ALKEM|XX|1409409000|-1|XX|0|488130|-12205|12205|-12205|12205|100|100|5|100|100|5|1|N
35076|35026|FUTSTK|ALKEM|XX|1403965800|-1|XX|0|FUTSTK|ALKEM|XX|1406385000|-1|XX|0|484680|-12120|12120|-12120|12120|100|100|5|100|100|5|1|N
35027|35553|FUTSTK|AMBUJACEM|XX|1406385000|-1|XX|0|FUTSTK|AMBUJACEM|XX|1409409000|-1|XX|0|67735|-1695|1695|-1695|1695|900|900|5|900|900|5|1|N
35200|35027|FUTSTK|AMBUJACEM|XX|1403965800|-1|XX|0|FUTSTK|AMBUJACEM|XX|1406385000|-1|XX|0|67225|-1680|1680|-1680|1680|900|900|5|900|900|5|1|N
35032|35554|FUTSTK|APOLLOHOSP|XX|1406385000|-1|XX|0|FUTSTK|APOLLOHOSP|XX|1409409000|-1|XX|0|593870|-14850|14850|-14850|14850|125|125|5|125|125|5|1|N
35201|35032|FUTSTK|APOLLOHOSP|XX|1403965800|-1|XX|0|FUTSTK|APOLLOHOSP|XX|1406385000|-1|XX|0|589195|-14730|14730|-14730|14730|125|125|5|125|125|5|1|N
35033|35555|FUTSTK|APOLLOTYRE|XX|1406385000|-1|XX|0|FUTSTK|APOLLOTYRE|XX|1409409000|-1|XX|0|47675|-1195|1195|-1195|1195|1700|1700|5|1700|1700|5|1|N
35203|35033|FUTSTK|APOLLOTYRE|XX|1403965800|-1|XX|0|FUTSTK|APOLLOTYRE|XX|1406385000|-1|XX|0|47885|-1200|1200|-1200|1200|1700|1700|5|1700|1700|5|1|N
35050|35556|FUTSTK|ASHOKLEY|XX|1406385000|-1|XX|0|FUTSTK|ASHOKLEY|XX|1409409000|-1|XX|0|23900|-600|600|-600|600|5000|5000|5|5000|5000|5|1|N
35210|35050|FUTSTK|ASHOKLEY|XX|1403965800|-1|XX|0|FUTSTK|ASHOKLEY|XX|1406385000|-1|XX|0|23775|-595|595|-595|595|5000|5000|5|5000|5000|5|1|N
35142|35565|FUTSTK|ASIANPAINT|XX|1406385000|-1|XX|0|FUTSTK|ASIANPAINT|XX|1409409000|-1|XX|0|288245|-7210|7210|-7210|7210|200|200|5|200|200|5|1|N
35213|35142|FUTSTK|ASIANPAINT|XX|1403965800|-1|XX|0|FUTSTK|ASIANPAINT|XX|1406385000|-1|XX|0|286140|-7155|7155|-7155|7155|200|200|5|200|200|5|1|N
35143|35570|FUTSTK|ASTRAL|XX|1406385000|-1|XX|0|FUTSTK|ASTRAL|XX|1409409000|-1|XX|0|216980|-5425|5425|-5425|5425|367|367|5|367|367|5|1|N
35216|35143|FUTSTK|ASTRAL|XX|1403965800|-1|XX|0|FUTSTK|ASTRAL|XX|1406385000|-1|XX|0|216205|-5405|5405|-5405|5405|367|367|5|367|367|5|1|N
35185|35573|FUTSTK|ATUL|XX|1406385000|-1|XX|0|FUTSTK|ATUL|XX|1409409000|-1|XX|0|579980|-14500|14500|-14500|14500|100|100|5|100|100|5|1|N
35190|35574|FUTSTK|AUBANK|XX|1406385000|-1|XX|0|FUTSTK|AUBANK|XX|1409409000|-1|XX|0|63095|-1580|1580|-1580|1580|1000|1000|5|1000|1000|5|1|N
